Orthogroup	protein_mansoni	sequence_Homo sapiens
OG0001074	6183.Smp_048160.1	1p36 spen family transcriptional repressor [Homo sapiens]
OG0001075	6183.Smp_048380.1, 6183.Smp_146050.1	
OG0001076	6183.Smp_048760.1	19q13.32 SUMO1 activating enzyme subunit 1 [Homo sapiens]
OG0001077	6183.Smp_048990.1	17q21 beclin 1_ autophagy related [Homo sapiens]
OG0001078	6183.Smp_049000.1	19p13 SURP and G-patch domain containing 1 [Homo sapiens]
OG0001079	6183.Smp_049150.1, 6183.Smp_064380.1	
OG0001080	6183.Smp_049170.1, 6183.Smp_090150.2	
OG0001081	6183.Smp_049400.1, 6183.Smp_148600.1	
OG0001082	6183.Smp_049600.4	13q32 DnaJ heat shock protein family _Hsp40_ member C3 [Homo sapiens]
OG0001083	6183.Smp_049630.1, 6183.Smp_154450.1	
OG0001084	6183.Smp_049920.3	1q31.3 importin 9 [Homo sapiens]
OG0001085	6183.Smp_050130.1	7p22.3 golgi to ER traffic protein 4 [Homo sapiens]
OG0001086	6183.Smp_050350.2	12q24.11 VPS29 retromer complex component [Homo sapiens]
OG0001087	6183.Smp_050360.1	8p12 MAK16 homolog [Homo sapiens]
OG0001088	6183.Smp_051260.1	8q24.3 ribosomal protein L8 [Homo sapiens]
OG0001089	6183.Smp_051670.1, 6183.Smp_165890.1	
OG0001090	6183.Smp_051810.1	6p12.1 ELOVL fatty acid elongase 5 [Homo sapiens]
OG0001091	6183.Smp_051920.2, 6183.Smp_055740.1	
OG0001092	6183.Smp_052140.1	Xp11.23 G-patch domain and KOW motifs [Homo sapiens]
OG0001093	6183.Smp_052230.1, 6183.Smp_147710.1	
OG0001094	6183.Smp_052250.1	2q33 Ras association _RalGDS/AF-6_ and pleckstrin homology domains 1 [Homo sapiens]
OG0001095	6183.Smp_052420.1	12q13.2 ArfGAP with GTPase domain_ ankyrin repeat and PH domain 2 [Homo sapiens]
OG0001096	6183.Smp_052790.1	14q21.3 nuclear export mediator factor [Homo sapiens]
OG0001097	6183.Smp_052810.1	Xq28 glucose-6-phosphate dehydrogenase [Homo sapiens]
OG0001098	6183.Smp_052870.1	3p14.1 proteasome 26S subunit_ non-ATPase 6 [Homo sapiens]
OG0001099	6183.Smp_053220.1, 6183.Smp_150700.1	
OG0001100	6183.Smp_053420.1	14q22.1 fermitin family member 2 [Homo sapiens]
OG0001101	6183.Smp_053610.1	1p13.3 seryl-tRNA synthetase [Homo sapiens]
OG0001102	6183.Smp_053780.1, 6183.Smp_053790.1	
OG0001103	6183.Smp_053820.1	3q21.3 Sec61 translocon alpha 1 subunit [Homo sapiens]
OG0001104	6183.Smp_053900.1, 6183.Smp_134300.1	
OG0001105	6183.Smp_054310.1	Xp22.12-p22.11 membrane bound transcription factor peptidase_ site 2 [Homo sapiens]
OG0001106	6183.Smp_054340.2	12q15 chaperonin containing TCP1_ subunit 2 _beta_ [Homo sapiens]
OG0001107	6183.Smp_054450.1	1p35.1 zinc finger and BTB domain containing 8 opposite strand [Homo sapiens]
OG0001108	6183.Smp_054640.1, 6183.Smp_198280.1	
OG0001109	6183.Smp_054780.1	1p34.1-p32 ribosomal protein S8 [Homo sapiens]
OG0001110	6183.Smp_054790.2	11p11.2 cytoskeleton associated protein 5 [Homo sapiens]
OG0001111	6183.Smp_054800.1, 6183.Smp_162910.1	
OG0001112	6183.Smp_054820.1	9q22.1 N_alpha_-acetyltransferase 35_ NatC auxiliary subunit [Homo sapiens]
OG0001113	6183.Smp_055310.1	12q24.31 lysine _K_-specific methyltransferase 5A [Homo sapiens]
OG0001114	6183.Smp_055390.1	17p13 CTD nuclear envelope phosphatase 1 [Homo sapiens]
OG0001115	6183.Smp_055720.3	22q12.2 MORC family CW-type zinc finger 2 [Homo sapiens]
OG0001116	6183.Smp_055760.1	10p14 YME1 like 1 ATPase [Homo sapiens]
OG0001117	6183.Smp_055880.2, 6183.Smp_079000.1	
OG0001118	6183.Smp_055890.1	2p25-p24 ribonucleotide reductase M2 [Homo sapiens]
OG0001119	6183.Smp_056640.1	2q23.3 pre-mRNA processing factor 40 homolog A [Homo sapiens]
OG0001120	6183.Smp_056860.1	22q11.23 SWI/SNF related_ matrix associated_ actin dependent regulator of chromatin_ subfamily b_ member 1 [Homo sapiens]
OG0001121	6183.Smp_057090.1, 6183.Smp_134660.1	
OG0001122	6183.Smp_057120.1	2q37.1 GRB10 interacting GYF protein 2 [Homo sapiens]
OG0001123	6183.Smp_057360.1	11q23.1 salt inducible kinase 2 [Homo sapiens]
OG0001124	6183.Smp_057530.1, 6183.Smp_127840.1	
OG0001125	6183.Smp_058270.1, 6183.Smp_175020.1	
OG0001126	6183.Smp_058360.1	16p13 chloride channel_ voltage-sensitive 7 [Homo sapiens]
OG0001127	6183.Smp_058450.1, 6183.Smp_174110.1	
OG0001128	6183.Smp_058460.1	7p22 eukaryotic translation initiation factor 3 subunit B [Homo sapiens]
OG0001129	6183.Smp_058650.1	17q24.3 proteasome 26S subunit_ non-ATPase 12 [Homo sapiens]
OG0001130	6183.Smp_059540.1	14q13.2 signal recognition particle 54kDa [Homo sapiens]
OG0001131	6183.Smp_059810.1	3p14.1 THO complex 7 [Homo sapiens]
OG0001132	6183.Smp_059910.3, 6183.Smp_133380.1	
OG0001133	6183.Smp_060160.1, 6183.Smp_151450.1	
OG0001134	6183.Smp_060180.1, 6183.Smp_090870.1	
OG0001135	6183.Smp_060480.1	14q11.2 copine VI _neuronal_ [Homo sapiens]
OG0001136	6183.Smp_060620.1, 6183.Smp_097180.1	
OG0001137	6183.Smp_060820.1, 6183.Smp_167330.1	
OG0001138	6183.Smp_060900.1	1q21.1 pre-mRNA processing factor 3 [Homo sapiens]
OG0001139	6183.Smp_060910.1, 6183.Smp_094150.1	
OG0001140	6183.Smp_060940.1, 6183.Smp_079390.1	
OG0001141	6183.Smp_060950.1	19q13.33 NSF attachment protein alpha [Homo sapiens]
OG0001142	6183.Smp_061000.1, 6183.Smp_141120.1	
OG0001143	6183.Smp_061200.1	3q29 ribosomal protein L35a [Homo sapiens]
OG0001144	6183.Smp_061310.1	15q14 ER membrane protein complex subunit 7 [Homo sapiens]
OG0001145	6183.Smp_061590.1	19p13.11 UPF1 regulator of nonsense transcripts homolog _yeast_ [Homo sapiens]
OG0001146	6183.Smp_061650.1	17q12 proteasome 26S subunit_ non-ATPase 11 [Homo sapiens]
OG0001147	6183.Smp_061920.1	9q31.2 RAD23 homolog B_ nucleotide excision repair protein [Homo sapiens]
OG0001148	6183.Smp_061950.1, 6183.Smp_145800.1	
OG0001149	6183.Smp_062520.1	4q31.1 N_alpha_-acetyltransferase 15_ NatA auxiliary subunit [Homo sapiens]
OG0001150	6183.Smp_062530.1	11q13.2 lysine _K_-specific methyltransferase 5B [Homo sapiens]
OG0001151	6183.Smp_062610.1, 6183.Smp_155900.1	
OG0001152	6183.Smp_062630.1	12q13.3 dynactin subunit 2 [Homo sapiens]
OG0001153	6183.Smp_063090.1	15q25.1 iron responsive element binding protein 2 [Homo sapiens]
OG0001154	6183.Smp_063190.1, 6183.Smp_156200.1	
OG0001155	6183.Smp_063420.1	5p15.2 chaperonin containing TCP1_ subunit 5 _epsilon_ [Homo sapiens]
OG0001156	6183.Smp_063650.4, 6183.Smp_071570.1	
OG0001157	6183.Smp_063670.1	1p36.13 DNA damage inducible 1 homolog 2 [Homo sapiens]
OG0001158	6183.Smp_063830.1	3q25.31 guanine monophosphate synthase [Homo sapiens]
OG0001159	6183.Smp_064010.1	2q34 cAMP responsive element binding protein 1 [Homo sapiens]
OG0001160	6183.Smp_064020.4	13q12.2 PAN3 poly_A_ specific ribonuclease subunit [Homo sapiens]
OG0001161	6183.Smp_064050.2	3q21 RuvB-like AAA ATPase 1 [Homo sapiens]
OG0001162	6183.Smp_064250.1	17p11.2 retinoic acid induced 1 [Homo sapiens]
OG0001163	6183.Smp_064350.1	1p32.3 ATPase_ H+ transporting_ lysosomal 21kDa_ V0 subunit b [Homo sapiens]
OG0001164	6183.Smp_064530.1	22q eukaryotic translation initiation factor 3 subunit L [Homo sapiens]
OG0001165	6183.Smp_064590.1	20q11.22 RNA binding motif protein 39 [Homo sapiens]
OG0001166	6183.Smp_065160.1	Xq28 tafazzin [Homo sapiens]
OG0001167	6183.Smp_065210.2, 6183.Smp_161790.1	
OG0001168	6183.Smp_065240.1	20q11 protein O-fucosyltransferase 1 [Homo sapiens]
OG0001169	6183.Smp_065470.3, 6183.Smp_081380.1	
OG0001170	6183.Smp_065610.1	15q23 pyruvate kinase_ muscle [Homo sapiens]
OG0001171	6183.Smp_065810.1	1q22 gon-4-like _C. elegans_ [Homo sapiens]
OG0001172	6183.Smp_065840.1	17q21.2 topoisomerase _DNA_ II alpha [Homo sapiens]
OG0001173	6183.Smp_066050.1, 6183.Smp_141830.1	
OG0001174	6183.Smp_066330.3	2p11.1 StAR related lipid transfer domain containing 7 [Homo sapiens]
OG0001175	6183.Smp_066410.1, 6183.Smp_212190.1	
OG0001176	6183.Smp_066430.1	12p12.3 AE binding protein 2 [Homo sapiens]
OG0001177	6183.Smp_066630.1	5q31.2 eukaryotic translation termination factor 1 [Homo sapiens]
OG0001178	6183.Smp_066820.2	13q14.3 integrator complex subunit 6 [Homo sapiens]
OG0001179	6183.Smp_066890.1	6p21.31 ribosomal protein S10 [Homo sapiens]
OG0001180	6183.Smp_067140.1	3q21 RAB7A_ member RAS oncogene family [Homo sapiens]
OG0001181	6183.Smp_067810.1	5q32 casein kinase 1_ alpha 1 [Homo sapiens]
OG0001182	6183.Smp_067890.1	7p13 proteasome subunit alpha 2 [Homo sapiens]
OG0001183	6183.Smp_067900.1	19p13.2 cell division cycle 37 [Homo sapiens]
OG0001184	6183.Smp_068100.1	15q15.3 microfibrillar associated protein 1 [Homo sapiens]
OG0001185	6183.Smp_068120.1, 6183.Smp_198680.1	
OG0001186	6183.Smp_068230.1, 6183.Smp_175040.1	
OG0001187	6183.Smp_068270.4	6q22 heat shock transcription factor 2 [Homo sapiens]
OG0001188	6183.Smp_068420.1, 6183.Smp_157680.1	
OG0001189	6183.Smp_068920.3	Xq28 dyskeratosis congenita 1_ dyskerin [Homo sapiens]
OG0001190	6183.Smp_068960.2	6p24.2 pre-mRNA processing factor 4B [Homo sapiens]
OG0001191	6183.Smp_069130.2	13q12.3 heat shock protein family H _Hsp110_ member 1 [Homo sapiens]
OG0001192	6183.Smp_069170.1	1q32.3 solute carrier family 30 _zinc transporter__ member 1 [Homo sapiens]
OG0001193	6183.Smp_069960.1	12p13 ubiquitin specific peptidase 5 _isopeptidase T_ [Homo sapiens]
OG0001194	6183.Smp_070200.1	16p13.3 RNA binding protein S1_ serine-rich domain [Homo sapiens]
OG0001195	6183.Smp_070360.1	15q25.1 cytoplasmic polyadenylation element binding protein 1 [Homo sapiens]
OG0001196	6183.Smp_070690.1	13q34 cell division cycle 16 [Homo sapiens]
OG0001197	6183.Smp_070760.1	3q27.3 YEATS domain containing 2 [Homo sapiens]
OG0001198	6183.Smp_070920.1	3p21.2-p14.3 sarcolemma associated protein [Homo sapiens]
OG0001199	6183.Smp_071020.1	1p13 choline/ethanolamine phosphotransferase 1 [Homo sapiens]
OG0001200	6183.Smp_071150.1, 6183.Smp_147220.1	
OG0001201	6183.Smp_071200.1	15q14 bromo adjacent homology domain containing 1 [Homo sapiens]
OG0001202	6183.Smp_071840.1	1p36.22 phosphogluconate dehydrogenase [Homo sapiens]
OG0001203	6183.Smp_071970.1	4q chloride channel_ voltage-sensitive 3 [Homo sapiens]
OG0001204	6183.Smp_071980.1, 6183.Smp_089230.1	
OG0001205	6183.Smp_072190.1, 6183.Smp_161340.1	
OG0001206	6183.Smp_072330.2	6p12 heat shock protein 90kDa alpha family class B member 1 [Homo sapiens]
OG0001207	6183.Smp_072370.1	11p15.3 CTR9 homolog_ Paf1/RNA polymerase II complex component [Homo sapiens]
OG0001208	6183.Smp_072800.1, 6183.Smp_078220.1	
OG0001209	6183.Smp_072870.1	10q24 ARP1 actin-related protein 1 homolog A_ centractin alpha _yeast_ [Homo sapiens]
OG0001210	6183.Smp_072890.1	15q22.1 zinc finger protein 609 [Homo sapiens]
OG0001211	6183.Smp_072990.1, 6183.Smp_210330.1	
OG0001212	6183.Smp_073290.1	3q29 protein phosphatase 4 regulatory subunit 2 [Homo sapiens]
OG0001213	6183.Smp_073490.1, 6183.Smp_073510.1	
OG0001214	6183.Smp_073620.1, 6183.Smp_129210.1	
OG0001215	6183.Smp_073790.1, 6183.Smp_087940.2	
OG0001216	6183.Smp_073940.1	4p16.1 WD repeat domain 1 [Homo sapiens]
OG0001217	6183.Smp_074020.1	11p15.5 adaptor related protein complex 2_ alpha 2 subunit [Homo sapiens]
OG0001218	6183.Smp_074190.1, 6183.Smp_079480.1	
OG0001219	6183.Smp_074250.1, 6183.Smp_162220.1	
OG0001220	6183.Smp_074370.1	6q22.1 cell division cycle 40 [Homo sapiens]
OG0001221	6183.Smp_074780.1	6p21.3 ribosomal protein S18 [Homo sapiens]
OG0001222	6183.Smp_075060.1, 6183.Smp_162660.1	
OG0001223	6183.Smp_075130.1, 6183.Smp_170170.1	
OG0001224	6183.Smp_075140.1, 6183.Smp_145360.1	
OG0001225	6183.Smp_075210.2, 6183.Smp_075940.1	
OG0001226	6183.Smp_075450.1	6q25.1 uronyl-2-sulfotransferase [Homo sapiens]
OG0001227	6183.Smp_076040.3	6q15 akirin 2 [Homo sapiens]
OG0001228	6183.Smp_076150.2, 6183.Smp_203710.1	
OG0001229	6183.Smp_076230.1	20q13.33 proteasome subunit alpha 7 [Homo sapiens]
OG0001230	6183.Smp_076300.1	16q24 forkhead box F1 [Homo sapiens]
OG0001231	6183.Smp_076490.1, 6183.Smp_099440.1	
OG0001232	6183.Smp_076500.1	Xp21.2 dystrophin [Homo sapiens]
OG0001233	6183.Smp_076600.1, 6183.Smp_148110.1	
OG0001234	6183.Smp_076710.1, 6183.Smp_118570.1	
OG0001235	6183.Smp_077020.1, 6183.Smp_162620.1	
OG0001236	6183.Smp_077030.1, 6183.Smp_089930.1	
OG0001237	6183.Smp_077440.1, 6183.Smp_176610.1	
OG0001238	6183.Smp_077540.1	1p32.3 Fas _TNFRSF6_ associated factor 1 [Homo sapiens]
OG0001239	6183.Smp_077610.1, 6183.Smp_131410.1	
OG0001240	6183.Smp_077890.1, 6183.Smp_112450.1	
OG0001241	6183.Smp_078010.1, 6183.Smp_201220.1	
OG0001242	6183.Smp_078040.1	16q24.3 tubulin beta 3 class III [Homo sapiens]
OG0001243	6183.Smp_078090.1, 6183.Smp_191380.1	
OG0001244	6183.Smp_078240.1	12q24.11 squamous cell carcinoma antigen recognized by T-cells 3 [Homo sapiens]
OG0001245	6183.Smp_078310.1	19p13.3 RAN binding protein 3 [Homo sapiens]
OG0001246	6183.Smp_078540.1, 6183.Smp_139610.1	
OG0001247	6183.Smp_078560.1, 6183.Smp_078570.1	
OG0001248	6183.Smp_078610.1	14q24.3 RNA binding motif protein 25 [Homo sapiens]
OG0001249	6183.Smp_078900.1	7q35-q36 enhancer of zeste 2 polycomb repressive complex 2 subunit [Homo sapiens]
OG0001250	6183.Smp_079430.2	12q24.33 RAN_ member RAS oncogene family [Homo sapiens]
OG0001251	6183.Smp_079640.1, 6183.Smp_130780.1	
OG0001252	6183.Smp_079650.1	1p36.3 chromodomain helicase DNA binding protein 5 [Homo sapiens]
OG0001253	6183.Smp_079700.1	15q21.2 GA binding protein transcription factor_ beta subunit 1 [Homo sapiens]
OG0001254	6183.Smp_079770.1	15q15 protein disulfide isomerase family A member 3 [Homo sapiens]
OG0001255	6183.Smp_079810.1, 6183.Smp_211090.1	
OG0001256	6183.Smp_079920.1	Xp22.1 pyruvate dehydrogenase _lipoamide_ alpha 1 [Homo sapiens]
OG0001257	6183.Smp_079950.1	16q22 ATPase_ H+ transporting_ lysosomal 38kDa_ V0 subunit d1 [Homo sapiens]
OG0001258	6183.Smp_080030.1, 6183.Smp_175500.1	
OG0001259	6183.Smp_080040.1	20q13.33 adhesion regulating molecule 1 [Homo sapiens]
OG0001260	6183.Smp_080130.1	1p36 isoprenylcysteine carboxyl methyltransferase [Homo sapiens]
OG0001261	6183.Smp_080210.1, 6183.Smp_165340.1	
OG0001262	6183.Smp_080280.1	14q31 general transcription factor IIA 1 [Homo sapiens]
OG0001263	6183.Smp_080700.3	16p13.3 mitogen-activated protein kinase 8 interacting protein 3 [Homo sapiens]
OG0001264	6183.Smp_082050.1	4p14 ubiquitin conjugating enzyme E2K [Homo sapiens]
OG0001265	6183.Smp_082420.1, 6183.Smp_082430.1	
OG0001266	6183.Smp_082490.1	4q27 cyclin A2 [Homo sapiens]
OG0001267	6183.Smp_082560.1	1p31 zinc finger_ RAN-binding domain containing 2 [Homo sapiens]
OG0001268	6183.Smp_082740.1, 6183.Smp_151580.1	
OG0001269	6183.Smp_082780.1	7q31.3 Wiskott-Aldrich syndrome-like [Homo sapiens]
OG0001270	6183.Smp_082800.1	14q12 sec1 family domain containing 1 [Homo sapiens]
OG0001271	6183.Smp_082850.2	13q34 cullin 4A [Homo sapiens]
OG0001272	6183.Smp_082860.1	14q32.2 tryptophanyl-tRNA synthetase [Homo sapiens]
OG0001273	6183.Smp_083030.1	17q21.32 ubiquitin conjugating enzyme E2Z [Homo sapiens]
OG0001274	6183.Smp_083180.2	14q24.2 FCF1 rRNA-processing protein [Homo sapiens]
OG0001275	6183.Smp_083410.1	11q12.3 eukaryotic translation elongation factor 1 gamma [Homo sapiens]
OG0001276	6183.Smp_083540.1	Xq28 myotubularin 1 [Homo sapiens]
OG0001277	6183.Smp_083780.1	2q35 X-ray repair complementing defective repair in Chinese hamster cells 5 [Homo sapiens]
OG0001278	6183.Smp_084610.1	5q35.2 Fas associated factor family member 2 [Homo sapiens]
OG0001279	6183.Smp_084740.1	18p11.32 ubiquitin specific peptidase 14 _tRNA-guanine transglycosylase_ [Homo sapiens]
OG0001280	6183.Smp_084870.1	11q13 PCF11 cleavage and polyadenylation factor subunit [Homo sapiens]
OG0001281	6183.Smp_085310.2	17q21.2 proteasome 26S subunit_ non-ATPase 3 [Homo sapiens]
OG0001282	6183.Smp_085640.1	4q21.22 COP9 signalosome subunit 4 [Homo sapiens]
OG0001283	6183.Smp_085690.1, 6183.Smp_085700.1	
OG0001284	6183.Smp_086460.1	Xq25-q26.3 THO complex 2 [Homo sapiens]
OG0001285	6183.Smp_087070.1, 6183.Smp_202120.1	
OG0001286	6183.Smp_087220.1	22q11.2 DGCR8 microprocessor complex subunit [Homo sapiens]
OG0001287	6183.Smp_087270.1	4p15.3 DEAH _Asp-Glu-Ala-His_ box helicase 15 [Homo sapiens]
OG0001288	6183.Smp_087760.1	11q13 ferritin_ heavy polypeptide 1 [Homo sapiens]
OG0001289	6183.Smp_087930.1	Xq13.3 ATP binding cassette subfamily B member 7 [Homo sapiens]
OG0001290	6183.Smp_088250.1	6q21 cyclin C [Homo sapiens]
OG0001291	6183.Smp_088550.1	5q32 RNA binding motif protein 27 [Homo sapiens]
OG0001292	6183.Smp_088600.1	19q13.4 CCR4-NOT transcription complex subunit 3 [Homo sapiens]
OG0001293	6183.Smp_088950.1	11q23.1-q23.3 hypoxia up-regulated 1 [Homo sapiens]
OG0001294	6183.Smp_089100.1	20q11.22 gamma-glutamyltransferase 7 [Homo sapiens]
OG0001295	6183.Smp_089180.1	16p13.3 ubiquitin specific peptidase 7 _herpes virus-associated_ [Homo sapiens]
OG0001296	6183.Smp_089240.1	14q21 mannosyl _alpha-1_6-_-glycoprotein beta-1_2-N-acetylglucosaminyltransferase [Homo sapiens]
OG0001297	6183.Smp_090220.1, 6183.Smp_143690.1	
OG0001298	6183.Smp_090240.1, 6183.Smp_210130.1	
OG0001299	6183.Smp_090800.1, 6183.Smp_210480.1	
OG0001300	6183.Smp_090860.1	19q13.3 protein phosphatase 5_ catalytic subunit [Homo sapiens]
OG0001301	6183.Smp_090890.1	22q13 Pim-3 proto-oncogene_ serine/threonine kinase [Homo sapiens]
OG0001302	6183.Smp_090980.1, 6183.Smp_150040.2	
OG0001303	6183.Smp_091300.1, 6183.Smp_113660.1	
OG0001304	6183.Smp_091460.1	1q31 glutamate-ammonia ligase [Homo sapiens]
OG0001305	6183.Smp_091470.1	17q12-q21 aminopeptidase puromycin sensitive [Homo sapiens]
OG0001306	6183.Smp_091650.1	20q13.2 ATPase_ class II_ type 9A [Homo sapiens]
OG0001307	6183.Smp_091770.1	8p11.21 farnesyltransferase_ CAAX box_ alpha [Homo sapiens]
OG0001308	6183.Smp_092150.1, 6183.Smp_151640.1	
OG0001309	6183.Smp_092280.1	14q23 proteasome subunit alpha 3 [Homo sapiens]
OG0001310	6183.Smp_092320.1	19p13.1 elongation factor RNA polymerase II [Homo sapiens]
OG0001311	6183.Smp_092530.2	16q23 adaptor related protein complex 1 gamma 1 subunit [Homo sapiens]
OG0001312	6183.Smp_092770.1	3q21.3 coatomer protein complex subunit gamma 1 [Homo sapiens]
OG0001313	6183.Smp_092850.3	1q42.12-q43 SprT-like N-terminal domain [Homo sapiens]
OG0001314	6183.Smp_093220.1	17q11.2 ankyrin repeat domain 13B [Homo sapiens]
OG0001315	6183.Smp_093440.1	19q13.4 ribosomal protein S5 [Homo sapiens]
OG0001316	6183.Smp_093620.1, 6183.Smp_137450.1	
OG0001317	6183.Smp_093750.2	14q21.3 eukaryotic translation initiation factor 2 subunit alpha [Homo sapiens]
OG0001318	6183.Smp_093790.1, 6183.Smp_105730.1	
OG0001319	6183.Smp_093980.1, 6183.Smp_173630.1	
OG0001320	6183.Smp_094060.1	2q36.2 phenylalanyl-tRNA synthetase beta subunit [Homo sapiens]
OG0001321	6183.Smp_094140.1	2q14-q21 minichromosome maintenance complex component 6 [Homo sapiens]
OG0001322	6183.Smp_094190.1, 6183.Smp_127060.1	
OG0001323	6183.Smp_094250.1	16p13.3 3-phosphoinositide dependent protein kinase 1 [Homo sapiens]
OG0001324	6183.Smp_094330.1	11q13.1-q13.2 phosphofurin acidic cluster sorting protein 1 [Homo sapiens]
OG0001325	6183.Smp_094380.1	17q11.2 PHD finger protein 12 [Homo sapiens]
OG0001326	6183.Smp_094480.1, 6183.Smp_158700.1	
OG0001327	6183.Smp_094500.1, 6183.Smp_212180.1	
OG0001328	6183.Smp_094660.1, 6183.Smp_116290.1	
OG0001329	6183.Smp_094810.1	1p32 peptidylprolyl isomerase E _cyclophilin E_ [Homo sapiens]
OG0001330	6183.Smp_095130.1	11q23.3 hydroxymethylbilane synthase [Homo sapiens]
OG0001331	6183.Smp_095150.1	Xp22.2-p22.1 eukaryotic translation initiation factor 2 subunit gamma [Homo sapiens]
OG0001332	6183.Smp_095290.1, 6183.Smp_164740.1	
OG0001333	6183.Smp_095680.1	5q31 zinc finger_ matrin-type 2 [Homo sapiens]
OG0001334	6183.Smp_095910.1	11q24.2 SRP receptor alpha subunit [Homo sapiens]
OG0001335	6183.Smp_096020.2	1p13 adenosylhomocysteinase like 1 [Homo sapiens]
OG0001336	6183.Smp_096310.1, 6183.Smp_126600.1	
OG0001337	6183.Smp_096450.1	17q21.31 elongation factor Tu GTP binding domain containing 2 [Homo sapiens]
OG0001338	6183.Smp_096750.1	11p ribosomal protein S13 [Homo sapiens]
OG0001339	6183.Smp_096760.1, 6183.Smp_180040.1	
OG0001340	6183.Smp_096780.1	4q12 transmembrane protein 165 [Homo sapiens]
OG0001341	6183.Smp_096810.1	11q13 splicing factor 3b subunit 2 [Homo sapiens]
OG0001342	6183.Smp_096910.1, 6183.Smp_151520.1	
OG0001343	6183.Smp_096920.1, 6183.Smp_163540.1	
OG0001344	6183.Smp_097240.2, 6183.Smp_175570.1	
OG0001345	6183.Smp_097490.1, 6183.Smp_212780.1	
OG0001346	6183.Smp_097710.1, 6183.Smp_147280.1	
OG0001347	6183.Smp_097810.1	11q13.1 OTU deubiquitinase_ ubiquitin aldehyde binding 1 [Homo sapiens]
OG0001348	6183.Smp_097820.1	15q15.2 tau tubulin kinase 2 [Homo sapiens]
OG0001349	6183.Smp_097830.1	19q13.4 leukocyte receptor cluster _LRC_ member 8 [Homo sapiens]
OG0001350	6183.Smp_098320.1	14q32.12 inositol-tetrakisphosphate 1-kinase [Homo sapiens]
OG0001351	6183.Smp_098760.1	3q26.33 transducin _beta_-like 1 X-linked receptor 1 [Homo sapiens]
OG0001352	6183.Smp_098960.1	17p13 ribosomal protein L26 [Homo sapiens]
OG0001353	6183.Smp_099030.1	20p13 casein kinase 2_ alpha 1 polypeptide [Homo sapiens]
OG0001354	6183.Smp_099210.1, 6183.Smp_102390.1	
OG0001355	6183.Smp_099630.1	3q28 fragile X mental retardation_ autosomal homolog 1 [Homo sapiens]
OG0001356	6183.Smp_099670.1, 6183.Smp_176820.1	
OG0001357	6183.Smp_099680.1, 6183.Smp_176830.1	
OG0001358	6183.Smp_099690.1	1p36 retention in endoplasmic reticulum sorting receptor 1 [Homo sapiens]
OG0001359	6183.Smp_099900.1	2q32.1 zinc finger CCCH-type containing 15 [Homo sapiens]
OG0001360	6183.Smp_099930.1	5q35.1 F-box and WD repeat domain containing 11 [Homo sapiens]
OG0001361	6183.Smp_100010.1	3p24.3 phospholipase C like 2 [Homo sapiens]
OG0001362	6183.Smp_100030.1	10q11.21 BMS1_ ribosome biogenesis factor [Homo sapiens]
OG0001363	6183.Smp_100600.1, 6183.Smp_109870.1	
OG0001364	6183.Smp_101290.2	2p14 ARP2 actin-related protein 2 homolog _yeast_ [Homo sapiens]
OG0001365	6183.Smp_101310.1	11q23.3 histone H4 transcription factor [Homo sapiens]
OG0001366	6183.Smp_101450.1	8q13.3 ribosomal protein L7 [Homo sapiens]
OG0001367	6183.Smp_102070.1, 6183.Smp_163610.1	
OG0001368	6183.Smp_102450.1	9p24.1-p23 RNA terminal phosphate cyclase-like 1 [Homo sapiens]
OG0001369	6183.Smp_102690.3, 6183.Smp_179320.1	
OG0001370	6183.Smp_102780.1, 6183.Smp_159650.1	
OG0001371	6183.Smp_102820.1, 6183.Smp_180000.1	
OG0001372	6183.Smp_103160.2	Xq22.3-q23 acyl-CoA synthetase long-chain family member 4 [Homo sapiens]
OG0001373	6183.Smp_103320.1, 6183.Smp_128650.2	
OG0001374	6183.Smp_103360.1, 6183.Smp_159730.1	
OG0001375	6183.Smp_103540.2	16p13 transcription factor AP-4 _activating enhancer binding protein 4_ [Homo sapiens]
OG0001376	6183.Smp_103710.1	16p13.3 ubiquitin conjugating enzyme E2I [Homo sapiens]
